Time,Latitude,Longitude,Magnitude,Depth (km),Place,Year
1970-01-01 00:28:13.609599000,18.0773333333333,-66.9368333333333,2.25,6.99,"2 km E of Sabana Grande, Puerto Rico",1970
1970-01-01 00:28:13.609299607,14.901,-60.5165,4.4,53.595,"51 km ENE of La Trinité, Martinique",1970
1970-01-01 00:28:13.608383197,56.3626,-157.3201,2.4,51.2,"67 km E of Chignik, Alaska",1970
1970-01-01 00:28:13.608283182,-5.5823,150.9226,4.6,82.557,"87 km E of Kimbe, Papua New Guinea",1970
1970-01-01 00:28:13.606560800,17.9476666666667,-66.926,2.02,16.31,"3 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.602651046,4.0378,128.0545,4.2,79.146,"255 km N of Tobelo, Indonesia",1970
1970-01-01 00:28:13.601394440,50.6792,156.313,6.1,137.0,"13 km E of Severo-Kuril’sk, Russia",1970
1970-01-01 00:28:13.601026789,60.7192,-152.5346,2.2,7.5,"67 km W of Salamatof, Alaska",1970
1970-01-01 00:28:13.600981300,36.26766667,-97.26883333,2.65,5.56,"2 km SE of Perry, Oklahoma",1970
1970-01-01 00:28:13.597226816,52.1733,-168.2886,2.5,27.843,"93 km SSE of Nikolski, Alaska",1970
1970-01-01 00:28:13.596157230,59.1584,-152.1448,2.1,55.7,"25 km SSW of Nanwalek, Alaska",1970
1970-01-01 00:28:13.595443540,17.9195,-66.9848333333333,2.55,8.13,"8 km SE of La Parguera, Puerto Rico",1970
1970-01-01 00:28:13.595340432,-4.4157,143.8415,5.3,118.264,"46 km SSW of Angoram, Papua New Guinea",1970
1970-01-01 00:28:13.593327806,53.1118,-161.0103,3.5,17.849,"233 km SSE of King Cove, Alaska",1970
1970-01-01 00:28:13.592738566,0.764,95.83,4.8,18.915,"199 km SSW of Sinabang, Indonesia",1970
1970-01-01 00:28:13.591353230,19.3985,-155.278666666667,2.27,1.37,"6 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.590683478,31.63547263,-104.4965236,2.1,6.388647461,"60 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.589801290,17.9736666666667,-66.9306666666667,2.5,13.93,"2 km SW of Fuig, Puerto Rico",1970
1970-01-01 00:28:13.588755530,17.9478333333333,-66.9256666666667,2.05,16.47,"3 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.588608680,17.9843333333333,-66.9255,2.29,14.08,"1 km WSW of Fuig, Puerto Rico",1970
1970-01-01 00:28:13.588599123,41.7532,-81.0065,2.3,8.755,Ohio,1970
1970-01-01 00:28:13.587778427,62.262,-150.0739,2.9,49.3,"7 km SSE of Talkeetna, Alaska",1970
1970-01-01 00:28:13.587219756,41.7728,-81.0153,2.2,5.0,"2 km E of Madison, Ohio",1970
1970-01-01 00:28:13.587135705,54.6098,-159.9535,3.5,35.0,"88 km SSE of Sand Point, Alaska",1970
1970-01-01 00:28:13.586613350,17.959,-66.9271666666667,2.18,15.36,Puerto Rico region,1970
1970-01-01 00:28:13.586511850,17.9733333333333,-66.9225,2.48,13.55,"1 km W of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.585992858,41.7482,-81.0201,2.4,6.995,"3 km SE of Madison, Ohio",1970
1970-01-01 00:28:13.585233680,17.9723333333333,-66.9283333333333,2.31,16.13,"2 km SW of Fuig, Puerto Rico",1970
1970-01-01 00:28:13.582271425,53.5777,-163.4989,2.7,28.576,"142 km S of False Pass, Alaska",1970
1970-01-01 00:28:13.581744190,17.9036666666667,-66.9408333333333,2.19,18.9,"8 km SSW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.581691920,17.9516666666667,-66.9246666666667,2.69,17.37,"2 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.581615580,17.998,-66.927,2.55,12.01,"1 km NW of Fuig, Puerto Rico",1970
1970-01-01 00:28:13.581011880,32.45452881,-102.0420875,2.2,9.708536784,"31 km SSW of Los Ybanez, Texas",1970
1970-01-01 00:28:13.580757951,-18.1166,168.1388,4.8,35.0,"45 km SSW of Port-Vila, Vanuatu",1970
1970-01-01 00:28:13.580711190,17.9706666666667,-66.9105,2.56,11.64,Puerto Rico region,1970
1970-01-01 00:28:13.580467467,37.04,-104.9784,2.3,5.0,"13 km SSE of Stonewall Gap, Colorado",1970
1970-01-01 00:28:13.580411730,17.9995,-66.937,2.37,12.84,Puerto Rico region,1970
1970-01-01 00:28:13.580053220,17.9608333333333,-66.9256666666667,2.6,14.77,"2 km WSW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.578704080,17.9638333333333,-66.9308333333333,2.5,18.48,"2 km WSW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.578446484,31.67625617,-104.3790366,2.0,5.514575195,"55 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.578171593,-1.516,126.327,4.1,11.905,"71 km NNE of Sanana, Indonesia",1970
1970-01-01 00:28:13.578136870,19.3641666666667,-155.294833333333,2.07,2.0,"10 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.577418150,17.9758333333333,-66.9253333333333,2.43,16.43,Puerto Rico region,1970
1970-01-01 00:28:13.575763548,59.744,-153.3789,2.1,123.7,Southern Alaska,1970
1970-01-01 00:28:13.575592938,58.2411,-155.128,2.3,0.9,"84 km NNW of Karluk, Alaska",1970
1970-01-01 00:28:13.571566028,-60.5524,-33.8691,4.5,10.0,Scotia Sea,1970
1970-01-01 00:28:13.570303657,28.95172119,-97.63200827,2.9,2.078653971,"4 km NNW of Nordheim, Texas",1970
1970-01-01 00:28:13.569754241,45.3876,148.3937,4.7,139.594,"44 km ENE of Kuril’sk, Russia",1970
1970-01-01 00:28:13.568486389,52.2667,-173.5475,2.2,7.0,"Andreanof Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:13.565919790,19.3891666666667,-155.276333333333,2.62,1.6,"7 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.565693472,18.7828,145.9381,4.6,10.0,"Pagan region, Northern Mariana Islands",1970
1970-01-01 00:28:13.565060920,-23.4419,-177.2101,4.0,244.695,south of the Fiji Islands,1970
1970-01-01 00:28:13.564162537,31.70054957,-104.1358591,2.2,7.159887695,"50 km W of Mentone, Texas",1970
1970-01-01 00:28:13.563777909,-23.5964,-64.5126,4.4,10.0,"6 km NW of Yuto, Argentina",1970
1970-01-01 00:28:13.562492954,-58.7823,-25.4423,5.0,29.457,South Sandwich Islands region,1970
1970-01-01 00:28:13.562287920,18.1548333333333,-65.7591666666667,2.59,13.07,Puerto Rico region,1970
1970-01-01 00:28:13.561695020,17.9411666666667,-66.9335,2.18,16.89,"4 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.560468139,38.6879,-97.5303,2.6,8.254,"6 km E of Assaria, Kansas",1970
1970-01-01 00:28:13.560057008,61.505,-148.8389,2.1,34.1,"6 km NE of Knik River, Alaska",1970
1970-01-01 00:28:13.559598922,31.93267822,-102.0206507,2.8,8.387980143,"8 km SE of Midland, Texas",1970
1970-01-01 00:28:13.558585689,39.5546,143.3858,4.4,23.3,"123 km E of Yamada, Japan",1970
1970-01-01 00:28:13.557840833,38.1179,-116.0816,2.3,12.1,Nevada,1970
1970-01-01 00:28:13.556795927,-15.59,-174.534,4.4,207.389,"88 km WNW of Hihifo, Tonga",1970
1970-01-01 00:28:13.555128200,19.3908333333333,-155.275666666667,2.72,1.68,"Island of Hawaii, Hawaii",1970
1970-01-01 00:28:13.555001044,-32.745,-70.39,4.6,99.238,Chile-Argentina border region,1970
1970-01-01 00:28:13.554699299,44.268,-114.9346,2.3,10.0,"5 km N of Stanley, Idaho",1970
1970-01-01 00:28:13.553745250,19.3908333333333,-155.276166666667,2.32,1.34,"7 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.553690019,54.7772,-161.2437,2.9,35.0,Alaska Peninsula,1970
1970-01-01 00:28:13.551774002,51.2752,-178.4366,2.0,25.1,"141 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.551626106,51.51,-173.7778,2.8,35.0,"Andreanof Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:13.549880962,39.3607,143.165,4.1,30.66,"105 km E of Yamada, Japan",1970
1970-01-01 00:28:13.548106587,51.7413,-177.3977,2.0,75.9,"54 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.547597771,4.8872,127.4966,4.3,126.215,"218 km SE of Pondaguitan, Philippines",1970
1970-01-01 00:28:13.546071913,9.4069,93.8627,4.2,10.0,"278 km SSE of Port Blair, India",1970
1970-01-01 00:28:13.543143383,67.4642,-168.3137,2.9,17.4,"118 km SSW of Point Hope, Alaska",1970
1970-01-01 00:28:13.542842880,40.6041667,-121.8306667,2.44,13.71,"13 km NNE of Shingletown, CA",1970
1970-01-01 00:28:13.542052638,51.547,179.5561,2.5,67.254,"265 km W of Adak, Alaska",1970
1970-01-01 00:28:13.541907344,67.3781,-168.19,3.3,16.4,"124 km SSW of Point Hope, Alaska",1970
1970-01-01 00:28:13.541273110,32.3861667,-115.1426667,2.54,11.0,"6 km NE of Delta, B.C., MX",1970
1970-01-01 00:28:13.540979397,-25.1634,179.894,4.3,519.043,south of the Fiji Islands,1970
1970-01-01 00:28:13.540799235,59.8256,-153.3514,2.0,125.9,"42 km E of Pedro Bay, Alaska",1970
1970-01-01 00:28:13.538571760,33.1606667,-115.9358333,2.59,7.47,"16 km S of Salton City, CA",1970
1970-01-01 00:28:13.536172710,19.432,-67.9611,3.58,65.0,"105 km NNE of Punta Cana, Dominican Republic",1970
1970-01-01 00:28:13.534747271,5.1836,-76.6737,4.9,10.0,"2 km NNE of Istmina, Colombia",1970
1970-01-01 00:28:13.532148710,37.4161667,-121.7886667,2.64,3.16,"6 km NNE of Alum Rock, CA",1970
1970-01-01 00:28:13.531108920,17.938,-66.9676666666667,2.33,10.2,"7 km WSW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.530973061,-18.2974,-178.1685,4.4,518.83,"267 km E of Levuka, Fiji",1970
1970-01-01 00:28:13.530627784,53.1548,-164.5328,3.0,35.0,"136 km SE of Akutan, Alaska",1970
1970-01-01 00:28:13.529143100,17.9371666666667,-66.9176666666667,2.28,13.16,Puerto Rico region,1970
1970-01-01 00:28:13.528928428,60.2796,-147.8596,2.0,5.6,"25 km NNE of Chenega, Alaska",1970
1970-01-01 00:28:13.526697310,19.1319999694824,-155.375335693359,2.00999999,29.8799991607666,"13 km SE of Pāhala, Hawaii",1970
1970-01-01 00:28:13.524960930,19.3905,-155.278166666667,2.33,1.92,"7 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.524751021,32.00672923,-103.8260399,2.5,7.519799805,"33 km SE of Malaga, New Mexico",1970
1970-01-01 00:28:13.524114792,51.1285,-178.5628,2.3,35.0,"157 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.520506850,47.3385,-117.87566666666666,2.01,-0.67,"8 km ENE of Sprague, Washington",1970
1970-01-01 00:28:13.518351676,31.71095879,-104.261402,2.1,7.005639647999999,"52 km SSE of Whites City, New Mexico",1970
1970-01-01 00:28:13.518205888,-55.9173,-26.6644,4.5,35.0,South Sandwich Islands region,1970
1970-01-01 00:28:13.518028110,32.3731667,-115.119,2.31,11.0,"7 km ENE of Delta, B.C., MX",1970
1970-01-01 00:28:13.517928240,32.3893333,-115.1421667,2.38,6.49,"6 km NE of Delta, B.C., MX",1970
1970-01-01 00:28:13.517696350,19.111499786377,-155.476669311523,2.23000002,27.0400009155273,"10 km S of Pāhala, Hawaii",1970
1970-01-01 00:28:13.517652860,19.3841666666667,-155.278666666667,2.25,1.32,"Island of Hawaii, Hawaii",1970
1970-01-01 00:28:13.516712740,36.591,-121.1973333,2.03,6.78,"8 km NW of Pinnacles, CA",1970
1970-01-01 00:28:13.516331230,40.392,-124.6263333,2.39,21.27,"30 km WNW of Petrolia, CA",1970
1970-01-01 00:28:13.514846285,61.6977,-151.2959,2.6,79.5,"33 km S of Skwentna, Alaska",1970
1970-01-01 00:28:13.514443291,54.334,-164.5182,2.5,10.528,"84 km ENE of Akutan, Alaska",1970
1970-01-01 00:28:13.513607720,67.371,-168.6747,3.0,13.5,"136 km SW of Point Hope, Alaska",1970
1970-01-01 00:28:13.513438530,19.3925,-155.277333333333,2.01,1.54,"7 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.512536510,17.9403333333333,-66.9328333333333,2.46,16.08,"4 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.512043877,-22.0008,-67.2244,4.2,185.598,"136 km SE of Ollagüe, Chile",1970
1970-01-01 00:28:13.511811090,19.3898333333333,-155.2745,2.51,1.73,"7 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.511779126,73.8256,8.5559,4.4,10.0,Greenland Sea,1970
1970-01-01 00:28:13.510422976,-9.8238,160.2109,5.1,22.741,"51 km SSE of Honiara, Solomon Islands",1970
1970-01-01 00:28:13.509517570,-20.0729,-175.4463,4.8,149.933,"117 km WSW of Pangai, Tonga",1970
1970-01-01 00:28:13.509375792,62.3023,-150.5368,2.5,60.0,"15 km W of Trapper Creek, Alaska",1970
1970-01-01 00:28:13.509370020,17.9431666666667,-66.9276666666667,2.51,15.99,"3 km SSW of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.509170230,19.2356666666667,-155.357666666667,3.14,30.09,"13 km ENE of Pāhala, Hawaii",1970
1970-01-01 00:28:13.508022361,51.3943,-176.6016,2.0,25.6,"53 km S of Adak, Alaska",1970
1970-01-01 00:28:13.507519038,38.0851,73.0729,4.8,50.206,"78 km W of Murghob, Tajikistan",1970
1970-01-01 00:28:13.506836549,-6.0258,129.0022,4.4,248.113,"273 km SSE of Ambon, Indonesia",1970
1970-01-01 00:28:13.506521431,31.68831785,-104.2833061,2.4,8.548120117,"54 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.505365770,19.3463333333333,-155.193,2.14,5.07,"11 km SSE of Volcano, Hawaii",1970
1970-01-01 00:28:13.505007191,60.1771,-152.7243,2.1,109.2,"60 km WNW of Ninilchik, Alaska",1970
1970-01-01 00:28:13.504565043,61.2109,-149.8741,2.1,35.9,"1 km ESE of Anchorage, Alaska",1970
1970-01-01 00:28:13.504411336,63.8277,-154.0554,2.1,4.5,"85 km W of Lake Minchumina, Alaska",1970
1970-01-01 00:28:13.503284157,51.9651,-173.562,3.1,10.0,"50 km ESE of Atka, Alaska",1970
1970-01-01 00:28:13.500792225,34.6691,69.5179,4.6,14.895,"23 km SSW of Tagāb, Afghanistan",1970
1970-01-01 00:28:13.498853591,-8.3825,127.1886,4.2,36.558,"25 km NE of Lospalos, Timor Leste",1970
1970-01-01 00:28:13.498616080,44.618,-112.586,2.19,8.17,"2 km SSE of Lima, Montana",1970
1970-01-01 00:28:13.498407160,51.2126,-177.8165,2.2,31.7,"110 km SW of Adak, Alaska",1970
1970-01-01 00:28:13.497182429,31.61913892,-103.9720734,2.1,7.082763671999999,"36 km WSW of Mentone, Texas",1970
1970-01-01 00:28:13.495154403,49.9156,155.9794,4.4,84.535,"85 km S of Severo-Kuril’sk, Russia",1970
1970-01-01 00:28:13.495061808,59.2323,-152.5731,2.1,80.9,"39 km WSW of Nanwalek, Alaska",1970
1970-01-01 00:28:13.493926184,-17.6492,-178.7632,4.4,553.384,"208 km ENE of Levuka, Fiji",1970
1970-01-01 00:28:13.492603096,31.69129703,-104.4332808,2.2,7.185595703,"53 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.491791901,31.63014265,-104.502658,2.5,7.288427734,"61 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.489926470,32.9665,-115.8608333,2.79,10.76,"24 km WSW of Westmorland, CA",1970
1970-01-01 00:28:13.489731838,51.234,-178.4994,2.2,31.7,"147 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.489009230,32.3726667,-115.1146667,2.32,10.2,"8 km ENE of Delta, B.C., MX",1970
1970-01-01 00:28:13.486741985,-11.3578,164.261,4.2,10.0,"181 km WSW of Lata, Solomon Islands",1970
1970-01-01 00:28:13.486712320,19.1828327178955,-155.497497558594,2.11,33.9599990844727,"2 km SW of Pāhala, Hawaii",1970
1970-01-01 00:28:13.486466180,31.6278333,-115.9938333,2.54,8.32,"55 km E of Maneadero, B.C., MX",1970
1970-01-01 00:28:13.485322360,36.954,-121.6393333,2.04,4.64,"7 km N of Aromas, CA",1970
1970-01-01 00:28:13.484407235,51.1622,-178.898,2.3,21.6,"175 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.484299274,57.4482,-153.8786,2.4,3.8,"11 km SSE of Larsen Bay, Alaska",1970
1970-01-01 00:28:13.484161243,51.9566,-173.6917,3.4,10.149,"43 km SE of Atka, Alaska",1970
1970-01-01 00:28:13.483836150,59.939,-153.1675,2.1,132.2,"55 km ENE of Pedro Bay, Alaska",1970
1970-01-01 00:28:13.483479790,18.0103333333333,-67.1395,2.35,7.59,"3 km ESE of Boquerón, Puerto Rico",1970
1970-01-01 00:28:13.483216492,43.2429,-126.9461,2.9,10.0,"206 km W of Langlois, Oregon",1970
1970-01-01 00:28:13.482577505,54.0801,-131.8965,2.0,3.8,"106 km WSW of Prince Rupert, Canada",1970
1970-01-01 00:28:13.481443500,67.3606,-168.2472,2.8,24.1,"127 km SSW of Point Hope, Alaska",1970
1970-01-01 00:28:13.480752575,51.306,-176.9525,2.5,39.534,"66 km SSW of Adak, Alaska",1970
1970-01-01 00:28:13.479730676,-60.2016,-24.8897,4.7,38.327,South Sandwich Islands region,1970
1970-01-01 00:28:13.479186070,31.68192129,-104.4264632,2.1,6.337231444999999,"54 km S of Whites City, New Mexico",1970
1970-01-01 00:28:13.477768866,-9.4768,123.9031,5.4,47.151,"19 km NE of Naisano Dua, Indonesia",1970
1970-01-01 00:28:13.476174425,-7.368,128.7704,4.1,160.719,"233 km ENE of Lospalos, Timor Leste",1970
1970-01-01 00:28:13.475576010,19.1845,-155.681333333333,2.35,-0.96,"14 km NNW of Wai‘ōhinu, Hawaii",1970
1970-01-01 00:28:13.475563668,58.1418,-154.1088,2.7,66.1,"67 km NNE of Karluk, Alaska",1970
1970-01-01 00:28:13.475467870,17.9711666666667,-66.9295,2.58,14.52,"2 km W of Guánica, Puerto Rico",1970
1970-01-01 00:28:13.475303060,17.8861666666667,-66.85,2.3,11.25,"11 km SSE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:13.475136262,67.9318,-159.0316,2.2,1.4,northern Alaska,1970
1970-01-01 00:28:13.475086242,32.10388184,-101.0635004,2.8,8.656982422,"28 km S of Westbrook, Texas",1970
1970-01-01 00:28:13.474880163,-1.4632,126.3608,4.1,10.0,"78 km NNE of Sanana, Indonesia",1970
1970-01-01 00:28:13.474717480,32.3818333,-115.1313333,2.23,7.41,"6 km ENE of Delta, B.C., MX",1970
1970-01-01 00:28:13.474691868,-1.4705,-77.6831,4.6,183.826,"35 km E of Puyo, Ecuador",1970
1970-01-01 00:28:13.474063172,-13.3653,17.1162,4.3,10.0,Angola,1970
1970-01-01 00:28:13.473680950,19.3336666666667,-155.122166666667,2.32,2.87,"14 km S of Fern Forest, Hawaii",1970
1970-01-01 00:28:13.473095815,13.2245,144.2914,4.4,135.608,"41 km WSW of Umatac Village, Guam",1970
1970-01-01 00:28:13.472082049,34.6507,81.8208,4.5,10.0,"201 km S of Aqqan, China",1970
1970-01-01 00:28:13.471010850,18.5111666666667,-66.356,2.79,79.71,"5 km NNW of Brenas, Puerto Rico",1970
1970-01-01 00:28:13.469616300,67.2717,-169.3137,2.5,24.9,Bering Strait,1970
1970-01-01 00:28:13.469385487,57.5487,-138.7878,2.0,11.9,"159 km WSW of Pelican, Alaska",1970
1970-01-01 00:28:13.468655680,42.5006667,-111.1406667,2.0,5.91,"19 km E of Georgetown, Idaho",1970
1970-01-01 00:28:13.467096122,53.4476,-165.8062,3.0,35.0,"67 km SE of Unalaska, Alaska",1970
1970-01-01 00:28:13.466887779,51.1407,-178.49,3.0,35.0,"152 km WSW of Adak, Alaska",1970
1970-01-01 00:28:13.466617980,19.337,-155.313333333333,2.33,3.08,"Island of Hawaii, Hawaii",1970
1970-01-01 00:28:13.466601812,67.4546,-168.9088,3.0,7.7,Bering Strait,1970
1970-01-01 00:28:13.466005107,51.2722,-178.5311,4.7,48.515,"Andreanof Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:13.465930583,52.4368,-169.9624,2.8,35.0,"Fox Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:13.463620520,19.2548333333333,-155.372833333333,2.68,31.75,"12 km ENE of Pāhala, Hawaii",1970
1970-01-01 00:28:13.463515448,56.1863,-156.7135,2.5,6.9,"105 km E of Chignik, Alaska",1970
1970-01-01 00:28:13.463347013,-22.0608,-179.542,4.6,564.001,south of the Fiji Islands,1970
1970-01-01 00:28:13.462300072,31.60349918,-103.9763076,2.6,8.522412109,"36 km NNW of Toyah, Texas",1970
1970-01-01 00:28:13.461946224,37.5974,141.873,4.3,89.398,"78 km E of Namie, Japan",1970
1970-01-01 00:28:13.461625000,19.1488333333333,-155.3625,2.55,28.21,"13 km ESE of Pāhala, Hawaii",1970
1970-01-01 00:28:13.456004370,19.353,-155.312333333333,2.08,-0.61,"12 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.455780267,31.91711426,-102.0238662,2.5,8.363525391,"10 km SSE of Midland, Texas",1970
1970-01-01 00:28:13.454312710,19.1345,-155.374833333333,2.76,29.91,"Island of Hawaii, Hawaii",1970
1970-01-01 00:28:13.453988830,19.3728333333333,-155.2815,2.29,0.82,"9 km SSW of Volcano, Hawaii",1970
1970-01-01 00:28:13.453988790,19.3988342285156,-155.274002075195,2.43,1.11000001430511,"6 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:13.452220088,63.3971,-150.2814,2.0,7.8,"66 km W of Cantwell, Alaska",1970
1970-01-01 00:28:13.450727809,57.6266,-155.1118,2.0,7.0,"39 km W of Karluk, Alaska",1970
1970-01-01 00:28:13.450085050,44.6843333333333,-114.370833333333,2.35,7.72,"22 km NNW of Challis, Idaho",1970
1970-01-01 00:28:13.449876183,-28.0102,-13.3034,4.9,10.0,southern Mid-Atlantic Ridge,1970
1970-01-01 00:28:13.449839047,60.7442,-152.16,2.1,101.9,"47 km W of Nikiski, Alaska",1970
1970-01-01 00:28:13.449245382,39.7517,-98.0778,2.5,9.128,"7 km WSW of Formoso, Kansas",1970
1970-01-01 00:28:13.448696520,18.8911,-64.3546,3.65,37.0,"77 km NE of Cruz Bay, U.S. Virgin Islands",1970
1970-01-01 00:28:13.448655430,19.358,-155.036166666667,2.61,2.57,"15 km SE of Fern Forest, Hawaii",1970
1970-01-01 00:28:13.446378910,36.6357,71.1738,4.4,211.373,"32 km W of Ashkāsham, Afghanistan",1970
1970-01-01 00:28:13.445481680,40.2848333,-124.5291667,2.42,18.86,"21 km WSW of Petrolia, CA",1970
1970-01-01 00:28:13.445341264,60.955,-145.5655,3.5,9.1,"46 km ESE of Valdez, Alaska",1970
1970-01-01 00:28:13.443576220,37.4328333,-121.3021667,3.25,-0.38,"16 km SW of Westley, CA",1970
1970-01-01 00:28:13.442870923,52.8111,-175.041,2.9,10.089,"89 km NW of Atka, Alaska",1970
1970-01-01 00:28:13.442814950,-23.1909,170.9272,4.5,10.0,southeast of the Loyalty Islands,1970
1970-01-01 00:28:13.442382580,17.9378333333333,-66.9348333333333,2.73,16.49,Puerto Rico region,1970
1970-01-01 00:28:13.441251768,-7.8514,122.69,4.4,284.289,"100 km NNE of Maumere, Indonesia",1970
1970-01-01 00:28:13.441044289,59.2397,-151.9634,2.2,49.7,"13 km S of Nanwalek, Alaska",1970
1970-01-01 00:28:13.440678870,41.3888333,-111.6508333,3.67,11.76,"15 km ENE of Wolf Creek, Utah",1970
1970-01-01 00:28:13.439536790,19.6968,-65.7021,3.86,9.0,"141 km N of Suárez, Puerto Rico",1970
1970-01-01 00:28:13.439299810,19.3708333333333,-155.283166666667,2.22,1.31,"9 km SSW of Volcano, Hawaii",1970
1970-01-01 00:28:13.438323888,-19.8298,-177.6807,4.0,539.79,"289 km WNW of Houma, Tonga",1970
1970-01-01 00:28:13.437823326,54.7617,-164.1455,2.2,3.7,"48 km WSW of False Pass, Alaska",1970
